testClassName,testMethodName,potentialTargetQualifiedName,AAA
VolumeTest,setUp,com.cloud.utils.component.ComponentContext.initComponentsLifeCycle(),0
VolumeTest,setUp,TEST org.apache.cloudstack.storage.test.CloudStackTestNGBase.getHostGuid(),0
VolumeTest,setUp,com.cloud.host.dao.HostDao.findByGuid(String),0
VolumeTest,setUp,com.cloud.host.HostVO.getDataCenterId(),0
VolumeTest,setUp,com.cloud.host.HostVO.getClusterId(),0
VolumeTest,setUp,com.cloud.host.HostVO.getPodId(),0
VolumeTest,setUp,org.apache.cloudstack.storage.datastore.db.ImageStoreDao.findByName(String),0
VolumeTest,setUp,"NEW com.cloud.dc.DataCenterVO(String, String, String, String, String, String, String, String, Long, NetworkType, String, String, boolean, boolean, String, String)",0
VolumeTest,setUp,com.cloud.utils.db.GenericDao.persist(DataCenterVO),0
VolumeTest,setUp,com.cloud.dc.DataCenterVO.getId(),0
VolumeTest,setUp,com.cloud.dc.DataCenterVO.getId(),0
VolumeTest,setUp,TEST org.apache.cloudstack.storage.test.CloudStackTestNGBase.getHostGateway(),0
VolumeTest,setUp,TEST org.apache.cloudstack.storage.test.CloudStackTestNGBase.getHostCidr(),0
VolumeTest,setUp,"NEW com.cloud.dc.HostPodVO(String, long, String, String, int, String)",0
VolumeTest,setUp,com.cloud.utils.db.GenericDao.persist(HostPodVO),0
VolumeTest,setUp,com.cloud.dc.HostPodVO.getId(),0
VolumeTest,setUp,com.cloud.dc.DataCenterVO.getId(),0
VolumeTest,setUp,com.cloud.dc.HostPodVO.getId(),0
VolumeTest,setUp,"NEW com.cloud.dc.ClusterVO(long, long, String)",0
VolumeTest,setUp,TEST org.apache.cloudstack.storage.test.CloudStackTestNGBase.getHypervisor(),0
VolumeTest,setUp,com.cloud.dc.ClusterVO.setHypervisorType(String),0
VolumeTest,setUp,com.cloud.dc.ClusterVO.setClusterType(ClusterType),0
VolumeTest,setUp,com.cloud.dc.ClusterVO.setManagedState(ManagedState),0
VolumeTest,setUp,com.cloud.utils.db.GenericDao.persist(ClusterVO),0
VolumeTest,setUp,com.cloud.dc.ClusterVO.getId(),0
VolumeTest,setUp,TEST org.apache.cloudstack.storage.test.CloudStackTestNGBase.getHostGuid(),0
VolumeTest,setUp,NEW com.cloud.host.HostVO(String),0
VolumeTest,setUp,com.cloud.host.HostVO.setName(String),0
